iter	Passed	Remaining
4774	166729	182442
4775	166759	182401
4776	166793	182365
4777	166826	182328
4778	166864	182297
4779	166899	182262
4780	166952	182247
4781	166988	182213
4782	167022	182177
4783	167059	182145
4784	167092	182108
4785	167127	182072
4786	167157	182033
4787	167186	181991
4788	167222	181957
4789	167264	181930
4790	167298	181894
4791	167329	181855
4792	167358	181814
4793	167397	181784
4794	167443	181761
4795	167477	181724
4796	167513	181691
4797	167545	181653
4798	167577	181615
4799	167625	181593
4800	167671	181571
4801	167709	181540
4802	167750	181511
4803	167787	181478
4804	167830	181453
4805	167875	181428
4806	167950	181436
4807	167986	181403
4808	168030	181377
4809	168071	181348
4810	168107	181315
4811	168149	181288
4812	168195	181265
4813	168246	181248
4814	168281	181213
4815	168314	181175
4816	168354	181146
4817	168396	181118
4818	168424	181076
4819	168462	181044
4820	168503	181016
4821	168551	180995
4822	168599	180974
4823	168688	180997
4824	168748	180989
4825	168806	180979
4826	168848	180951
4827	168895	180929
4828	168951	180917
4829	168992	180888
4830	169027	180853
4831	169065	180821
4832	169104	180791
4833	169316	180945
4834	169411	180974
4835	169493	180988
4836	169532	180959
4837	169568	180924
4838	169606	180892
4839	169673	180891
4840	169734	180883
4841	169788	180869
4842	169822	180833
4843	169853	180793
4844	169884	180754
4845	169916	180715
4846	169946	180675
4847	169976	180635
4848	170005	180593
4849	170035	180553
4850	170066	180513
4851	170106	180483
4852	170145	180453
4853	170187	180425
4854	170239	180408
4855	170288	180388
4856	170338	180369
4857	170418	180381
4858	170506	180401
4859	170562	180389
4860	170617	180375
4861	170657	180345
4862	170713	180332
4863	170769	180318
4864	170823	180304
4865	170871	180282
4866	170907	180248
4867	170951	180222
4868	171015	180217
4869	171147	180284
4870	171201	180269
4871	171259	180258
4872	171299	180228
4873	171338	180197
4874	171376	180165
4875	171426	180145
4876	171471	180120
4877	171510	180090
4878	171548	180057
4879	171579	180018
4880	171627	179996
4881	171680	179979
4882	171718	179947
4883	171762	179921
4884	171806	179895
4885	171833	179852
4886	171871	179819
4887	171901	179778
4888	171938	179745
4889	171974	179711
4890	172024	179691
4891	172056	179653
4892	172090	179616
4893	172126	179582
4894	172167	179553
4895	172211	179527
4896	172254	179500
4897	172286	179462
4898	172324	179429
4899	172360	179395
4900	172396	179361
4901	172427	179321
4902	172458	179281
4903	172486	179239
4904	172529	179212
4905	172570	179183
4906	172609	179152
4907	172652	179125
4908	172692	179095
4909	172733	179065
4910	172768	179030
4911	172800	178992
4912	172829	178950
4913	172861	178911
4914	172891	178871
4915	172926	178836
4916	172971	178811
4917	173013	178783
4918	173051	178751
4919	173085	178714
4920	173116	178675
4921	173145	178633
4922	173176	178593
4923	173214	178561
4924	173248	178525
4925	173312	178519
4926	173347	178484
4927	173389	178455
4928	173417	178413
4929	173449	178375
4930	173482	178337
4931	173542	178327
4932	173572	178287
4933	173603	178248
4934	173648	178222
4935	173686	178190
4936	173724	178157
4937	173765	178128
4938	173799	178092
4939	173888	178112
4940	173922	178076
4941	173954	178038
4942	173994	178006
4943	174031	177973
4944	174066	177938
4945	174108	177910
4946	174153	177884
4947	174182	177843
4948	174214	177805
4949	174243	177764
4950	174277	177727
4951	174309	177688
4952	174340	177649
4953	174382	177620
4954	174418	177586
4955	174463	177561
4956	174501	177528
4957	174540	177497
4958	174578	177464
4959	174611	177428
4960	174648	177393
4961	174678	177354
4962	174714	177319
4963	174758	177293
4964	174792	177257
4965	174843	177237
4966	174884	177208
4967	174914	177168
4968	174949	177132
4969	174995	177108
4970	175032	177075
4971	175073	177045
4972	175105	177006
4973	175147	176979
4974	175180	176941
4975	175220	176910
4976	175258	176878
4977	175288	176837
4978	175318	176797
4979	175350	176758
4980	175382	176720
4981	175417	176685
4982	175447	176644
4983	175477	176604
4984	175511	176567
4985	175548	176534
4986	175576	176491
4987	175609	176453
4988	175638	176412
4989	175666	176370
4990	175699	176333
4991	175738	176301
4992	175781	176274
4993	175816	176239
4994	175872	176225
4995	175908	176190
4996	175950	176162
4997	175995	176136
4998	176031	176102
4999	176075	176075
5000	176115	176044
5001	176180	176039
5002	176224	176012
5003	176265	175984
5004	176303	175951
5005	176336	175914
5006	176373	175880
5007	176415	175851
5008	176457	175823
5009	176498	175793
5010	176535	175760
5011	176572	175727
5012	176617	175701
5013	176659	175673
5014	176707	175650
5015	176742	175615
5016	176778	175580
5017	176819	175550
5018	176859	175520
5019	176904	175494
5020	176949	175469
5021	176989	175438
5022	177023	175402
5023	177058	175367
5024	177107	175345
5025	177149	175316
5026	177209	175306
5027	177253	175279
5028	177295	175250
5029	177324	175208
5030	177370	175184
5031	177413	175157
5032	177448	175121
5033	177479	175082
5034	177515	175047
5035	177562	175023
5036	177595	174986
5037	177630	174950
5038	177664	174914
5039	177706	174885
5040	177740	174848
5041	177777	174815
5042	177815	174782
5043	177859	174756
5044	177894	174720
5045	177942	174697
5046	177978	174663
5047	178018	174632
5048	178085	174629
5049	178128	174600
5050	178204	174605
5051	178253	174583
5052	178286	174546
5053	178320	174509
5054	178354	174473
5055	178385	174434
5056	178422	174400
5057	178457	174364
5058	178487	174324
5059	178523	174289
5060	178552	174248
5061	178593	174218
5062	178636	174191
5063	178663	174147
5064	178704	174117
5065	178735	174077
5066	178764	174037
5067	178797	173999
5068	178825	173956
5069	178861	173922
5070	178911	173901
5071	178993	173911
5072	179054	173901
5073	179113	173889
5074	179157	173862
5075	179194	173828
5076	179239	173802
5077	179288	173780
5078	179331	173752
5079	179371	173722
5080	179421	173701
5081	179505	173712
5082	179593	173728
5083	179641	173705
5084	179685	173678
5085	179746	173667
5086	179799	173649
5087	179836	173616
5088	179873	173582
5089	179916	173554
5090	179963	173529
5091	179997	173493
5092	180042	173467
5093	180093	173446
5094	180157	173438
5095	180201	173412
5096	180239	173379
5097	180292	173360
5098	180340	173337
5099	180388	173314
5100	180426	173281
5101	180467	173251
5102	180498	173211
5103	180533	173175
5104	180567	173140
5105	180605	173106
5106	180639	173070
5107	180678	173037
5108	180708	172997
5109	180747	172966
5110	180781	172928
5111	180825	172901
5112	180858	172863
5113	180891	172826
5114	180928	172792
5115	180963	172757
5116	181007	172730
5117	181041	172693
5118	181078	172659
5119	181120	172630
5120	181155	172594
5121	181190	172558
5122	181222	172520
5123	181263	172490
5124	181294	172450
5125	181340	172426
5126	181377	172391
5127	181417	172360
5128	181454	172326
5129	181503	172304
5130	181542	172272
5131	181572	172231
5132	181607	172196
5133	181641	172159
5134	181676	172123
5135	181708	172085
5136	181739	172045
5137	181770	172006
5138	181803	171968
5139	181832	171927
5140	181865	171889
5141	181898	171852
5142	181932	171815
5143	181964	171776
5144	181999	171740
5145	182028	171699
5146	182065	171665
5147	182094	171624
5148	182129	171589
5149	182163	171551
5150	182197	171515
5151	182234	171481
5152	182265	171441
5153	182295	171401
5154	182325	171361
5155	182354	171319
5156	182387	171281
5157	182422	171246
5158	182457	171210
5159	182492	171175
5160	182529	171141
5161	182564	171105
5162	182596	171067
5163	182628	171028
5164	182661	170990
5165	182699	170957
5166	182729	170918
5167	182762	170880
5168	182791	170838
5169	182826	170803
5170	182859	170765
5171	182886	170722
5172	182926	170691
5173	182956	170650
5174	182988	170612
5175	183020	170573
5176	183046	170529
5177	183075	170488
5178	183104	170447
5179	183135	170408
5180	183167	170369
5181	183197	170329
5182	183231	170292
5183	183264	170255
5184	183296	170216
5185	183332	170181
5186	183362	170141
5187	183394	170103
5188	183424	170062
5189	183458	170026
5190	183492	169989
5191	183522	169948
5192	183552	169908
5193	183584	169870
5194	183614	169830
5195	183653	169798
5196	183691	169765
5197	183729	169731
5198	183758	169691
5199	183790	169653
5200	183828	169619
5201	183859	169580
5202	183891	169542
5203	183926	169506
5204	183957	169466
5205	183988	169427
5206	184019	169388
5207	184051	169349
5208	184079	169307
5209	184113	169271
5210	184147	169234
5211	184180	169197
5212	184216	169162
5213	184248	169124
5214	184283	169088
5215	184321	169055
5216	184354	169018
5217	184389	168982
5218	184417	168940
5219	184452	168904
5220	184485	168867
5221	184514	168825
5222	184545	168787
5223	184583	168753
5224	184620	168720
5225	184661	168690
5226	184706	168663
5227	184742	168628
5228	184775	168591
5229	184807	168552
5230	184840	168515
5231	184870	168475
5232	184899	168434
5233	184935	168399
5234	184968	168361
5235	184997	168321
5236	185026	168279
5237	185060	168243
5238	185100	168212
5239	185129	168171
5240	185159	168131
5241	185203	168103
5242	185241	168070
5243	185272	168031
5244	185304	167992
5245	185334	167952
5246	185367	167915
5247	185398	167875
5248	185428	167835
5249	185464	167800
5250	185500	167766
5251	185531	167727
5252	185556	167682
5253	185579	167636
5254	185610	167596
5255	185648	167563
5256	185687	167532
5257	185723	167497
5258	185756	167459
5259	185791	167423
5260	185824	167386
5261	185857	167349
5262	185886	167308
5263	185915	167267
5264	185952	167233
5265	185982	167193
5266	186013	167154
5267	186047	167117
5268	186078	167078
5269	186117	167046
5270	186149	167008
5271	186181	166970
5272	186211	166929
5273	186246	166894
5274	186274	166852
5275	186304	166812
5276	186340	166778
5277	186372	166739
5278	186398	166696
5279	186432	166659
5280	186467	166623
5281	186519	166603
5282	186553	166566
5283	186598	166540
5284	186682	166548
5285	186765	166555
5286	186836	166552
5287	186889	166532
5288	186929	166500
5289	186967	166467
5290	186996	166427
5291	187028	166389
5292	187062	166352
5293	187095	166315
5294	187135	166283
5295	187277	166343
5296	187323	166317
5297	187359	166282
5298	187391	166244
5299	187425	166207
5300	187469	166180
5301	187506	166146
5302	187536	166105
5303	187570	166069
5304	187605	166033
5305	187642	165999
5306	187681	165967
5307	187715	165930
5308	187753	165897
5309	187805	165877
5310	187838	165839
5311	187874	165804
5312	187916	165774
5313	187950	165738
5314	187981	165699
5315	188017	165664
5316	188047	165625
5317	188088	165593
5318	188133	165567
5319	188177	165539
5320	188214	165505
5321	188250	165470
5322	188288	165437
5323	188333	165410
5324	188368	165375
5325	188411	165346
5326	188447	165311
5327	188484	165277
5328	188515	165238
5329	188553	165205
5330	188588	165170
5331	188621	165132
5332	188675	165113
5333	188707	165074
5334	188744	165040
5335	188780	165005
5336	188817	164972
5337	188851	164935
5338	188891	164903
5339	188936	164877
5340	188977	164846
5341	189017	164815
5342	189064	164789
5343	189100	164754
5344	189137	164721
5345	189178	164690
5346	189230	164669
5347	189278	164645
5348	189308	164605
5349	189348	164573
5350	189382	164537
5351	189419	164503
5352	189449	164463
5353	189480	164424
5354	189509	164383
5355	189541	164344
5356	189574	164307
5357	189608	164270
5358	189647	164238
5359	189682	164202
5360	189712	164162
5361	189740	164121
5362	189773	164083
5363	189806	164045
5364	189834	164004
5365	189863	163963
5366	189895	163924
5367	189932	163891
5368	189978	163864
5369	190013	163829
5370	190044	163790
5371	190082	163756
5372	190113	163717
5373	190147	163681
5374	190177	163641
5375	190208	163601
5376	190240	163563
5377	190275	163528
5378	190308	163490
5379	190336	163449
5380	190370	163412
5381	190404	163375
5382	190435	163336
5383	190474	163304
5384	190512	163270
5385	190549	163237
5386	190582	163199
5387	190619	163166
5388	190652	163128
5389	190688	163093
5390	190728	163061
5391	190761	163024
5392	190791	162985
5393	190829	162951
5394	190864	162916
5395	190908	162888
5396	190943	162852
5397	190974	162813
5398	191009	162777
5399	191042	162739
5400	191072	162699
5401	191103	162660
5402	191135	162622
5403	191163	162581
5404	191196	162543
5405	191231	162507
5406	191261	162467
5407	191291	162428
5408	191322	162388
5409	191357	162352
5410	191393	162318
5411	191425	162280
5412	191457	162242
5413	191493	162206
5414	191523	162167
5415	191551	162125
5416	191583	162087
5417	191614	162048
5418	191651	162014
5419	191689	161981
5420	191727	161948
5421	191761	161911
5422	191793	161873
5423	191823	161833
5424	191853	161793
5425	191880	161751
5426	191909	161710
5427	191940	161671
5428	191977	161637
5429	192009	161599
5430	192038	161558
5431	192072	161522
5432	192101	161480
5433	192137	161446
5434	192169	161408
5435	192200	161368
5436	192228	161327
5437	192261	161290
5438	192295	161253
5439	192333	161220
5440	192364	161182
5441	192403	161149
5442	192437	161113
5443	192466	161072
5444	192500	161036
5445	192536	161000
5446	192566	160960
5447	192594	160919
5448	192628	160882
5449	192661	160845
5450	192691	160805
5451	192721	160766
5452	192753	160728
5453	192784	160689
5454	192816	160651
5455	192846	160611
5456	192877	160572
5457	192912	160536
5458	192941	160495
5459	192972	160456
5460	193004	160419
5461	193037	160381
5462	193072	160345
5463	193105	160308
5464	193137	160270
5465	193169	160232
5466	193201	160194
5467	193228	160152
5468	193257	160111
5469	193290	160074
5470	193323	160037
5471	193354	159997
5472	193390	159963
5473	193419	159922
5474	193448	159882
5475	193482	159845
5476	193517	159809
5477	193549	159771
5478	193578	159731
5479	193608	159691
5480	193637	159651
5481	193664	159608
5482	193693	159568
5483	193735	159538
5484	193764	159498
5485	193800	159463
5486	193833	159425
5487	193862	159385
5488	193900	159352
5489	193932	159314
5490	193967	159279
5491	193998	159239
5492	194024	159197
5493	194054	159156
5494	194084	159117
5495	194111	159075
5496	194144	159037
5497	194176	158999
5498	194208	158962
5499	194241	158925
5500	194277	158889
5501	194311	158853
5502	194344	158816
5503	194380	158781
5504	194424	158753
5505	194457	158716
5506	194492	158680
5507	194524	158642
5508	194556	158605
5509	194594	158571
5510	194630	158536
5511	194669	158504
5512	194704	158468
5513	194738	158432
5514	194770	158394
5515	194800	158354
5516	194837	158320
5517	194869	158283
5518	194902	158245
5519	194949	158220
5520	194984	158184
5521	195023	158152
5522	195055	158113
5523	195087	158075
5524	195125	158042
5525	195162	158009
5526	195195	157971
5527	195227	157933
5528	195259	157895
5529	195295	157860
5530	195333	157827
5531	195366	157790
5532	195404	157757
5533	195437	157720
5534	195469	157682
5535	195502	157644
5536	195532	157605
5537	195568	157570
5538	195603	157535
5539	195637	157498
5540	195670	157461
5541	195706	157426
5542	195737	157387
5543	195770	157351
5544	195807	157316
5545	195838	157278
5546	195873	157242
5547	195909	157207
5548	195947	157174
5549	195981	157138
5550	196016	157102
5551	196058	157072
5552	196095	157039
5553	196132	157004
5554	196168	156970
5555	196209	156938
5556	196242	156902
5557	196277	156866
5558	196309	156828
5559	196348	156796
5560	196382	156760
5561	196418	156724
5562	196449	156686
5563	196490	156655
5564	196527	156621
5565	196573	156595
5566	196607	156558
5567	196643	156524
5568	196677	156487
5569	196711	156450
5570	196746	156415
5571	196784	156382
5572	196822	156349
5573	196861	156316
5574	196893	156278
5575	196928	156243
5576	196961	156205
5577	196998	156172
5578	197031	156134
5579	197063	156096
5580	197105	156066
5581	197140	156031
5582	197172	155993
5583	197207	155957
5584	197245	155924
5585	197283	155891
5586	197321	155857
5587	197355	155822
5588	197392	155787
5589	197433	155756
5590	197467	155720
5591	197498	155681
5592	197529	155642
5593	197565	155608
5594	197606	155577
5595	197639	155540
5596	197668	155499
5597	197703	155464
5598	197737	155428
5599	197767	155388
5600	197807	155357
5601	197839	155319
5602	197870	155280
5603	197903	155243
5604	197934	155204
5605	197965	155166
5606	198001	155131
5607	198034	155093
5608	198071	155059
5609	198106	155024
5610	198139	154987
5611	198175	154952
5612	198217	154922
5613	198253	154887
5614	198290	154853
5615	198319	154813
5616	198353	154777
5617	198389	154742
5618	198423	154706
5619	198464	154674
5620	198497	154638
5621	198534	154603
5622	198570	154569
5623	198605	154533
5624	198642	154499
5625	198678	154464
5626	198711	154427
5627	198748	154393
5628	198781	154356
5629	198817	154321
5630	198847	154282
5631	198875	154241
5632	198908	154204
5633	198940	154166
5634	198975	154130
5635	199011	154096
5636	199042	154057
5637	199073	154018
5638	199114	153988
5639	199145	153949
5640	199177	153911
5641	199214	153877
5642	199247	153840
5643	199280	153803
5644	199314	153766
5645	199346	153728
5646	199380	153692
5647	199426	153665
5648	199458	153628
5649	199498	153596
5650	199538	153564
5651	199579	153533
5652	199624	153505
5653	199671	153479
5654	199750	153477
5655	199806	153458
5656	199849	153428
5657	199887	153395
5658	199931	153367
5659	199973	153336
5660	200010	153302
5661	200049	153270
5662	200082	153233
5663	200116	153196
5664	200151	153160
5665	200191	153129
5666	200230	153096
5667	200272	153066
5668	200311	153034
5669	200344	152996
5670	200382	152963
5671	200431	152938
5672	200475	152909
5673	200520	152881
5674	200555	152846
5675	200621	152834
5676	200681	152817
5677	200718	152783
5678	200751	152746
5679	200839	152751
5680	200881	152720
5681	200917	152686
5682	200950	152649
5683	200994	152619
5684	201025	152581
5685	201065	152549
5686	201107	152518
5687	201139	152481
5688	201178	152448
5689	201219	152417
5690	201256	152383
5691	201293	152349
5692	201326	152311
5693	201358	152274
5694	201385	152232
5695	201415	152192
5696	201446	152154
5697	201479	152117
5698	201510	152078
5699	201540	152039
5700	201571	152000
5701	201602	151962
5702	201630	151920
5703	201657	151879
5704	201697	151847
5705	201731	151810
5706	201759	151770
5707	201789	151730
5708	201819	151691
5709	201853	151655
5710	201888	151619
5711	201918	151580
5712	201955	151546
5713	201983	151505
5714	202012	151465
5715	202042	151425
5716	202076	151389
5717	202106	151350
5718	202136	151311
5719	202165	151270
5720	202197	151232
5721	202226	151193
5722	202257	151154
5723	202290	151117
5724	202321	151078
5725	202364	151048
5726	202395	151010
5727	202424	150970
5728	202457	150933
5729	202490	150895
5730	202526	150861
5731	202557	150822
5732	202588	150784
5733	202619	150745
5734	202645	150702
5735	202675	150664
5736	202706	150625
5737	202733	150583
5738	202766	150546
5739	202795	150507
5740	202825	150467
5741	202857	150429
5742	202898	150398
5743	202932	150362
5744	202964	150324
5745	202997	150287
5746	203024	150245
5747	203052	150205
5748	203084	150167
5749	203122	150134
5750	203155	150096
5751	203188	150059
5752	203218	150021
5753	203251	149983
5754	203281	149944
5755	203311	149904
5756	203342	149866
5757	203372	149827
5758	203405	149790
5759	203435	149751
5760	203465	149712
5761	203493	149671
5762	203522	149630
5763	203554	149593
5764	203587	149556
5765	203618	149517
5766	203648	149478
5767	203681	149441
5768	203712	149403
5769	203747	149367
5770	203782	149331
5771	203816	149295
5772	203849	149258
5773	203883	149222
5774	203916	149185
5775	203948	149147
5776	203980	149110
5777	204012	149072
5778	204043	149033
5779	204076	148997
5780	204109	148959
5781	204145	148925
5782	204175	148886
5783	204216	148854
5784	204249	148817
5785	204279	148778
5786	204311	148740
5787	204337	148699
5788	204367	148659
5789	204405	148626
5790	204437	148588
5791	204475	148555
5792	204505	148516
5793	204533	148475
5794	204572	148443
5795	204601	148403
5796	204630	148363
5797	204667	148328
5798	204698	148290
5799	204727	148251
5800	204766	148218
5801	204820	148196
5802	204849	148156
5803	204891	148126
5804	204926	148090
5805	204960	148054
5806	204994	148018
5807	205031	147984
5808	205066	147948
5809	205098	147910
5810	205130	147873
5811	205166	147838
5812	205201	147802
5813	205236	147767
5814	205272	147732
5815	205306	147696
5816	205378	147687
5817	205427	147662
5818	205463	147627
5819	205516	147604
5820	205563	147577
5821	205610	147550
5822	205647	147516
5823	205687	147484
5824	205723	147450
5825	205762	147417
5826	205798	147382
5827	205827	147342
5828	205862	147307
5829	205891	147267
5830	205920	147227
5831	205949	147187
5832	205979	147148
5833	206015	147113
5834	206056	147082
5835	206094	147048
5836	206131	147014
5837	206170	146982
5838	206210	146950
5839	206254	146920
5840	206285	146882
5841	206320	146847
5842	206368	146820
5843	206417	146794
5844	206447	146756
5845	206479	146718
5846	206517	146684
5847	206549	146647
5848	206586	146613
5849	206620	146577
5850	206652	146539
5851	206681	146499
5852	206711	146460
5853	206743	146422
5854	206775	146385
5855	206813	146351
5856	206849	146316
5857	206882	146279
5858	206913	146241
5859	206942	146201
5860	206975	146164
5861	207006	146126
5862	207037	146087
5863	207070	146050
5864	207102	146013
5865	207135	145976
5866	207168	145939
5867	207202	145902
5868	207231	145863
5869	207258	145822
5870	207292	145785
5871	207325	145749
5872	207365	145717
5873	207394	145677
5874	207429	145641
5875	207457	145601
5876	207486	145561
5877	207520	145525
5878	207550	145486
5879	207586	145451
5880	207615	145411
5881	207645	145373
5882	207676	145334
5883	207708	145296
5884	207736	145256
5885	207769	145219
5886	207801	145182
5887	207832	145143
5888	207861	145103
5889	207889	145063
5890	207921	145026
5891	207955	144989
5892	207985	144950
5893	208014	144911
5894	208051	144877
5895	208085	144840
5896	208116	144802
5897	208150	144766
5898	208185	144731
5899	208227	144700
5900	208273	144672
5901	208306	144635
5902	208338	144598
5903	208369	144559
5904	208401	144522
5905	208431	144483
5906	208472	144451
5907	208499	144411
5908	208530	144372
5909	208560	144334
5910	208594	144297
5911	208638	144268
5912	208673	144233
5913	208715	144201
5914	208747	144164
5915	208782	144128
5916	208814	144091
5917	208849	144056
5918	208895	144027
5919	208931	143993
5920	208965	143956
5921	209010	143928
5922	209047	143894
5923	209083	143859
5924	209122	143826
5925	209161	143794
5926	209194	143757
5927	209229	143722
5928	209260	143683
5929	209294	143647
5930	209327	143610
5931	209365	143576
5932	209402	143542
5933	209442	143510
5934	209475	143473
5935	209507	143436
5936	209541	143399
5937	209586	143371
5938	209620	143335
5939	209652	143298
5940	209684	143260
5941	209715	143221
5942	209747	143184
5943	209778	143146
5944	209818	143113
5945	209856	143081
5946	209889	143044
5947	209919	143004
5948	209962	142974
5949	209992	142935
5950	210020	142896
5951	210050	142857
5952	210083	142819
5953	210114	142781
5954	210144	142743
5955	210175	142704
5956	210216	142673
5957	210251	142637
5958	210284	142601
5959	210322	142567
5960	210355	142530
5961	210393	142497
5962	210429	142462
5963	210465	142427
5964	210498	142390
5965	210530	142353
5966	210571	142321
5967	210609	142288
5968	210643	142251
5969	210682	142219
5970	210713	142181
5971	210755	142150
5972	210795	142118
5973	210838	142088
5974	210871	142051
5975	210902	142013
5976	210933	141975
5977	210966	141938
5978	211012	141910
5979	211043	141872
5980	211076	141835
5981	211111	141800
5982	211155	141770
5983	211191	141735
5984	211223	141698
5985	211260	141663
5986	211294	141627
5987	211327	141590
5988	211355	141550
5989	211381	141509
5990	211408	141467
5991	211438	141429
5992	211466	141389
5993	211504	141355
5994	211545	141324
5995	211581	141289
5996	211612	141251
5997	211645	141214
5998	211679	141178
5999	211709	141139
6000	211739	141101
6001	211772	141063
6002	211808	141028
6003	211841	140992
6004	211877	140957
6005	211916	140924
6006	211957	140893
6007	211986	140854
6008	212029	140823
6009	212070	140792
6010	212109	140759
6011	212139	140720
6012	212175	140685
6013	212203	140645
6014	212233	140606
6015	212265	140569
6016	212297	140532
6017	212332	140496
6018	212364	140459
6019	212399	140423
6020	212426	140382
6021	212465	140350
6022	212498	140313
6023	212537	140280
6024	212572	140244
6025	212606	140208
6026	212637	140170
6027	212668	140132
6028	212699	140094
6029	212730	140056
6030	212761	140018
6031	212797	139983
6032	212831	139947
6033	212879	139920
6034	212923	139890
6035	212957	139855
6036	212989	139817
6037	213019	139778
6038	213052	139741
6039	213091	139709
6040	213132	139677
6041	213168	139642
6042	213207	139609
6043	213242	139574
6044	213279	139540
6045	213316	139505
6046	213347	139468
6047	213387	139435
6048	213436	139409
6049	213474	139375
6050	213529	139353
6051	213590	139334
6052	213629	139301
6053	213680	139276
6054	213751	139265
6055	213792	139233
6056	213855	139216
6057	213894	139183
6058	213948	139159
6059	213994	139131
6060	214040	139103
6061	214088	139076
6062	214130	139045
6063	214217	139043
6064	214265	139016
6065	214324	138996
6066	214379	138973
6067	214419	138941
6068	214469	138915
6069	214504	138880
6070	214537	138843
6071	214576	138810
6072	214608	138773
6073	214652	138743
6074	214688	138708
6075	214723	138672
6076	214777	138649
6077	214814	138614
6078	214858	138585
6079	214898	138552
6080	214930	138515
6081	214965	138479
6082	214997	138442
6083	215033	138407
6084	215065	138369
6085	215104	138336
6086	215142	138303
6087	215189	138275
6088	215233	138245
6089	215279	138217
6090	215316	138182
6091	215364	138155
6092	215405	138123
6093	215444	138090
6094	215483	138057
6095	215516	138021
6096	215552	137986
6097	215592	137953
6098	215627	137918
6099	215658	137879
6100	215693	137844
6101	215727	137808
6102	215765	137774
6103	215810	137745
6104	215861	137719
6105	215897	137684
6106	215940	137654
6107	215982	137623
6108	216029	137595
6109	216075	137566
6110	216112	137532
6111	216144	137494
6112	216178	137458
6113	216208	137419
6114	216241	137382
6115	216273	137345
6116	216302	137306
6117	216332	137267
6118	216372	137235
6119	216399	137194
6120	216437	137160
6121	216468	137122
6122	216497	137082
6123	216536	137050
6124	216565	137010
6125	216596	136972
6126	216624	136932
6127	216652	136892
6128	216684	136854
6129	216714	136816
6130	216744	136777
6131	216775	136739
6132	216807	136702
6133	216839	136664
6134	216871	136627
6135	216901	136588
6136	216935	136552
6137	216967	136515
6138	217001	136478
6139	217037	136443
6140	217070	136406
6141	217104	136370
6142	217149	136341
6143	217183	136305
6144	217219	136270
6145	217255	136235
6146	217288	136198
6147	217324	136163
6148	217358	136127
6149	217394	136092
6150	217420	136051
6151	217452	136013
6152	217486	135977
6153	217529	135947
6154	217573	135917
6155	217613	135884
6156	217648	135848
6157	217687	135816
6158	217719	135778
6159	217751	135741
6160	217783	135703
6161	217812	135664
6162	217839	135624
6163	217875	135588
6164	217906	135551
6165	217938	135513
6166	217969	135475
6167	218001	135438
6168	218034	135400
6169	218069	135365
6170	218101	135328
6171	218132	135290
6172	218175	135259
6173	218212	135225
6174	218251	135192
6175	218279	135152
6176	218309	135113
6177	218337	135073
6178	218368	135035
6179	218400	134998
6180	218431	134960
6181	218464	134923
6182	218493	134884
6183	218523	134845
6184	218552	134806
6185	218585	134769
6186	218625	134736
6187	218661	134702
6188	218698	134667
6189	218737	134634
6190	218771	134598
6191	218800	134559
6192	218833	134522
6193	218865	134485
6194	218894	134446
6195	218931	134412
6196	218963	134374
6197	218998	134338
6198	219034	134304
6199	219065	134265
6200	219096	134227
6201	219130	134191
6202	219164	134155
6203	219193	134116
6204	219222	134076
6205	219247	134035
6206	219277	133997
6207	219307	133958
6208	219336	133919
6209	219366	133880
6210	219402	133845
6211	219435	133808
6212	219470	133773
6213	219499	133734
6214	219532	133697
6215	219564	133660
6216	219596	133622
6217	219627	133584
6218	219657	133546
6219	219687	133507
6220	219721	133471
6221	219758	133437
6222	219790	133400
6223	219823	133363
6224	219851	133323
6225	219883	133286
6226	219916	133249
6227	219952	133214
6228	219983	133176
6229	220013	133138
6230	220044	133100
6231	220073	133061
6232	220102	133021
6233	220134	132984
6234	220162	132945
6235	220191	132906
6236	220230	132872
6237	220270	132840
6238	220333	132821
6239	220377	132791
6240	220418	132759
6241	220449	132722
6242	220488	132688
6243	220524	132653
6244	220558	132617
6245	220592	132581
6246	220639	132553
6247	220677	132519
6248	220710	132482
6249	220741	132444
6250	220779	132410
6251	220834	132387
6252	220924	132384
6253	220960	132350
6254	220996	132315
6255	221034	132281
6256	221067	132244
6257	221102	132209
6258	221134	132171
6259	221168	132135
6260	221200	132098
6261	221238	132064
6262	221269	132026
6263	221307	131993
6264	221347	131960
6265	221376	131921
6266	221414	131887
6267	221452	131854
6268	221486	131817
6269	221524	131784
6270	221555	131746
6271	221583	131706
6272	221616	131669
6273	221646	131631
6274	221673	131591
6275	221702	131551
6276	221731	131512
6277	221768	131478
6278	221798	131439
6279	221831	131403
6280	221862	131365
6281	221890	131326
6282	221922	131288
6283	221951	131249
6284	221988	131215
6285	222020	131178
6286	222053	131141
6287	222085	131104
6288	222113	131064
6289	222154	131032
6290	222197	131001
6291	222232	130965
6292	222264	130928
6293	222316	130902
6294	222357	130871
6295	222429	130857
6296	222491	130837
6297	222534	130807
6298	222574	130774
6299	222608	130738
6300	222641	130701
6301	222671	130663
6302	222700	130623
6303	222736	130589
6304	222770	130553
6305	222803	130516
6306	222833	130477
6307	222868	130442
6308	222897	130403
6309	222928	130365
6310	222961	130328
6311	222992	130290
6312	223022	130252
6313	223054	130215
6314	223087	130178
6315	223128	130146
6316	223158	130108
6317	223187	130068
6318	223220	130032
6319	223250	129993
6320	223284	129958
6321	223312	129918
6322	223344	129880
6323	223381	129846
6324	223409	129807
6325	223447	129773
6326	223479	129735
6327	223515	129701
