iter	RMSE
4773	8.67956093
4774	8.67953309
4775	8.679511675
4776	8.679483929
4777	8.679460427
4778	8.67943795
4779	8.679410433
4780	8.679374069
4781	8.67934908
4782	8.67932445
4783	8.67930262
4784	8.679263903
4785	8.679240007
4786	8.679216956
4787	8.679203721
4788	8.679176269
4789	8.679148659
4790	8.67913296
4791	8.679102244
4792	8.679076998
4793	8.67904249
4794	8.679014198
4795	8.678983665
4796	8.678955575
4797	8.678928822
4798	8.678901999
4799	8.678868105
4800	8.67883931
4801	8.67881611
4802	8.678783769
4803	8.678751474
4804	8.678719552
4805	8.678697067
4806	8.678673578
4807	8.678637513
4808	8.678614492
4809	8.678576626
4810	8.678548906
4811	8.678511452
4812	8.678486172
4813	8.678457115
4814	8.678433695
4815	8.678405086
4816	8.678375265
4817	8.678342762
4818	8.678327763
4819	8.678306324
4820	8.678279094
4821	8.67824817
4822	8.678223428
4823	8.678192603
4824	8.678159671
4825	8.678131183
4826	8.678104082
4827	8.678072516
4828	8.678045554
4829	8.678019679
4830	8.677990223
4831	8.677954413
4832	8.677922846
4833	8.677894264
4834	8.677866252
4835	8.677832205
4836	8.677810696
4837	8.677786931
4838	8.67776482
4839	8.677740716
4840	8.67771473
4841	8.677688505
4842	8.677657142
4843	8.677635729
4844	8.677598547
4845	8.677572127
4846	8.677546991
4847	8.67751217
4848	8.677488897
4849	8.677470323
4850	8.677453381
4851	8.677419583
4852	8.677390775
4853	8.677363149
4854	8.677333231
4855	8.677310143
4856	8.677297343
4857	8.677280296
4858	8.677251835
4859	8.677214796
4860	8.677194173
4861	8.677160022
4862	8.677126291
4863	8.677095964
4864	8.677068867
4865	8.677038407
4866	8.67701631
4867	8.67699431
4868	8.676968155
4869	8.676936181
4870	8.676910262
4871	8.676885185
4872	8.676850015
4873	8.676806225
4874	8.676775085
4875	8.676738959
4876	8.676704706
4877	8.676682937
4878	8.676653619
4879	8.676634712
4880	8.676613323
4881	8.676586491
4882	8.676558145
4883	8.676538103
4884	8.676510851
4885	8.676487399
4886	8.67644869
4887	8.676422621
4888	8.676402221
4889	8.676369039
4890	8.676333399
4891	8.676306153
4892	8.676280232
4893	8.67623856
4894	8.676210842
4895	8.676182448
4896	8.676144267
4897	8.676120926
4898	8.676090547
4899	8.676061256
4900	8.676026457
4901	8.676006551
4902	8.675978355
4903	8.675950765
4904	8.675929531
4905	8.675903959
4906	8.675887411
4907	8.675864313
4908	8.675839215
4909	8.675813776
4910	8.675791795
4911	8.675761409
4912	8.675738851
4913	8.675706654
4914	8.675674914
4915	8.675639389
4916	8.675618702
4917	8.675589335
4918	8.675563104
4919	8.675536995
4920	8.675508022
4921	8.675480884
4922	8.675458342
4923	8.675424534
4924	8.675403246
4925	8.675372929
4926	8.675340192
4927	8.67531286
4928	8.675287227
4929	8.67526472
4930	8.67523737
4931	8.675209608
4932	8.675178675
4933	8.67514874
4934	8.675123555
4935	8.675088543
4936	8.675055471
4937	8.675031656
4938	8.675009318
4939	8.67497295
4940	8.674945272
4941	8.674922523
4942	8.674899767
4943	8.674864366
4944	8.674833415
4945	8.674809195
4946	8.674770104
4947	8.674747464
4948	8.67472147
4949	8.674702935
4950	8.674679161
4951	8.674662101
4952	8.674635268
4953	8.674607238
4954	8.674569353
4955	8.674536324
4956	8.674511485
4957	8.674487851
4958	8.674464504
4959	8.674438085
4960	8.674422002
4961	8.674405168
4962	8.67437187
4963	8.674342494
4964	8.674318509
4965	8.674288545
4966	8.674258855
4967	8.674234299
4968	8.674211116
4969	8.674183934
4970	8.674167585
4971	8.67414541
4972	8.674124722
4973	8.674099312
4974	8.674080124
4975	8.674058595
4976	8.674033286
4977	8.674003971
4978	8.673987346
4979	8.673957118
4980	8.67393386
4981	8.673900713
4982	8.673877647
4983	8.673846117
4984	8.673813638
4985	8.673788108
4986	8.673770593
4987	8.673741177
4988	8.673713206
4989	8.673687911
4990	8.673652963
4991	8.673629722
4992	8.673600272
4993	8.673578363
4994	8.67355352
4995	8.673528198
4996	8.673497857
4997	8.673467839
4998	8.673445719
4999	8.673413812
5000	8.673384323
5001	8.673355486
5002	8.673332552
5003	8.673305978
5004	8.673278212
5005	8.673256735
5006	8.67323453
5007	8.673208105
5008	8.673181193
5009	8.673151302
5010	8.673133158
5011	8.673112588
5012	8.673087076
5013	8.673056207
5014	8.673021192
5015	8.672997397
5016	8.672967513
5017	8.672939235
5018	8.672912975
5019	8.672880027
5020	8.672858656
5021	8.672826717
5022	8.672798069
5023	8.672776008
5024	8.672750907
5025	8.672728989
5026	8.672690158
5027	8.672660226
5028	8.672631849
5029	8.672603966
5030	8.67257144
5031	8.672544749
5032	8.672523505
5033	8.672497996
5034	8.672468984
5035	8.672434644
5036	8.672396664
5037	8.672369155
5038	8.67234454
5039	8.672320424
5040	8.672296359
5041	8.672264244
5042	8.67223748
5043	8.672209736
5044	8.67218244
5045	8.672151613
5046	8.672122469
5047	8.672094673
5048	8.672064696
5049	8.672042908
5050	8.672014747
5051	8.671986427
5052	8.671955623
5053	8.671927105
5054	8.671906901
5055	8.671880308
5056	8.671855869
5057	8.671822958
5058	8.67179249
5059	8.671761457
5060	8.67173552
5061	8.671704338
5062	8.671672293
5063	8.67164759
5064	8.671607006
5065	8.671572231
5066	8.671541601
5067	8.671511529
5068	8.671486051
5069	8.671465054
5070	8.671444041
5071	8.671401192
5072	8.671381284
5073	8.671359978
5074	8.671326402
5075	8.671297398
5076	8.671269271
5077	8.671237157
5078	8.671207918
5079	8.671181013
5080	8.67114598
5081	8.671112026
5082	8.671086368
5083	8.67106277
5084	8.671031237
5085	8.671012468
5086	8.670988992
5087	8.670961622
5088	8.67094221
5089	8.670920058
5090	8.670892502
5091	8.670871077
5092	8.670837942
5093	8.670814444
5094	8.670773582
5095	8.670739008
5096	8.67071603
5097	8.670688381
5098	8.670656393
5099	8.670617588
5100	8.670588937
5101	8.67055523
5102	8.670532458
5103	8.670507539
5104	8.670478962
5105	8.670446088
5106	8.670420497
5107	8.670388092
5108	8.670367901
5109	8.670347225
5110	8.67032006
5111	8.670293302
5112	8.670258064
5113	8.670228152
5114	8.67020025
5115	8.670175669
5116	8.670150431
5117	8.670116358
5118	8.670086104
5119	8.670057751
5120	8.670030035
5121	8.670004984
5122	8.669975258
5123	8.669939019
5124	8.669915654
5125	8.669885478
5126	8.669859855
5127	8.669832702
5128	8.669803233
5129	8.669767797
5130	8.669733947
5131	8.669701498
5132	8.669672079
5133	8.669650438
5134	8.669624303
5135	8.669598289
5136	8.669555344
5137	8.669530455
5138	8.669503206
5139	8.669486921
5140	8.66946197
5141	8.669422459
5142	8.669404395
5143	8.669375238
5144	8.669349936
5145	8.669324763
5146	8.669294567
5147	8.669267996
5148	8.669235342
5149	8.669207156
5150	8.669184211
5151	8.669158418
5152	8.669135051
5153	8.669106472
5154	8.669082728
5155	8.669052437
5156	8.669015751
5157	8.668992575
5158	8.668961063
5159	8.668936279
5160	8.66890834
5161	8.668878485
5162	8.668843169
5163	8.668818518
5164	8.668792892
5165	8.668760693
5166	8.668731232
5167	8.668706159
5168	8.668677657
5169	8.668655345
5170	8.66862155
5171	8.668599735
5172	8.668562089
5173	8.668528033
5174	8.668493893
5175	8.668462208
5176	8.668436978
5177	8.668408237
5178	8.668379813
5179	8.668351053
5180	8.668327779
5181	8.668304308
5182	8.668277423
5183	8.668244364
5184	8.668220145
5185	8.668193845
5186	8.668162332
5187	8.668127829
5188	8.668101023
5189	8.668068822
5190	8.66804185
5191	8.668011217
5192	8.667974703
5193	8.667943755
5194	8.667908547
5195	8.6678772
5196	8.667848852
5197	8.667824932
5198	8.667797973
5199	8.667757867
5200	8.667735371
5201	8.667715847
5202	8.667693412
5203	8.667666831
5204	8.667638525
5205	8.667606843
5206	8.667573987
5207	8.667551302
5208	8.667533697
5209	8.667504505
5210	8.667485955
5211	8.667458829
5212	8.667425595
5213	8.667395234
5214	8.667363435
5215	8.667334498
5216	8.667305383
5217	8.667282532
5218	8.667262713
5219	8.667237805
5220	8.667210041
5221	8.66718553
5222	8.667159485
5223	8.667130511
5224	8.667100793
5225	8.667085499
5226	8.667052924
5227	8.667023338
5228	8.666999626
5229	8.666978086
5230	8.666951665
5231	8.666922086
5232	8.666897636
5233	8.666872337
5234	8.666847586
5235	8.666822453
5236	8.666800062
5237	8.666775655
5238	8.666752856
5239	8.666731085
5240	8.666698485
5241	8.666671672
5242	8.666642198
5243	8.666610359
5244	8.666582668
5245	8.666556786
5246	8.666517565
5247	8.666492935
5248	8.66646311
5249	8.666427241
5250	8.666393998
5251	8.66636388
5252	8.666348484
5253	8.66633076
5254	8.666302898
5255	8.666276171
5256	8.666249687
5257	8.666223645
5258	8.666190193
5259	8.666162572
5260	8.666132291
5261	8.666102728
5262	8.666080396
5263	8.666059513
5264	8.66603153
5265	8.666009128
5266	8.665982866
5267	8.665948275
5268	8.665924972
5269	8.665893617
5270	8.665868859
5271	8.665851292
5272	8.665808
5273	8.665779788
5274	8.665763426
5275	8.665741837
5276	8.66571696
5277	8.66569508
5278	8.665674192
5279	8.665650873
5280	8.665631509
5281	8.665601569
5282	8.66557465
5283	8.665549007
5284	8.665521266
5285	8.665497164
5286	8.665467117
5287	8.665441912
5288	8.665417814
5289	8.665391346
5290	8.665374484
5291	8.66535075
5292	8.665336345
5293	8.665315132
5294	8.665287775
5295	8.665264384
5296	8.665241817
5297	8.66522037
5298	8.665195266
5299	8.665169244
5300	8.665141443
5301	8.665115508
5302	8.665092624
5303	8.665060795
5304	8.665029841
5305	8.665003392
5306	8.664971019
5307	8.664949302
5308	8.664919293
5309	8.664889426
5310	8.664864237
5311	8.664838311
5312	8.664812591
5313	8.664787438
5314	8.664746173
5315	8.664714979
5316	8.664696204
5317	8.66467185
5318	8.664644764
5319	8.664617529
5320	8.664581456
5321	8.664555801
5322	8.664527979
5323	8.664498575
5324	8.664475997
5325	8.664453385
5326	8.664429552
5327	8.664396051
5328	8.664373612
5329	8.66433919
5330	8.664310613
5331	8.664285496
5332	8.664259494
5333	8.664237573
5334	8.664213443
5335	8.66418232
5336	8.664149326
5337	8.664121975
5338	8.664088397
5339	8.664059994
5340	8.664027977
5341	8.664004106
5342	8.663969265
5343	8.663945602
5344	8.663923869
5345	8.663891322
5346	8.66386595
5347	8.663843301
5348	8.663821374
5349	8.663788034
5350	8.663760297
5351	8.663730832
5352	8.663713728
5353	8.663680753
5354	8.663659191
5355	8.663626796
5356	8.663601194
5357	8.66357424
5358	8.663540462
5359	8.663512092
5360	8.663485153
5361	8.663461794
5362	8.663433648
5363	8.663402875
5364	8.663375254
5365	8.66335064
5366	8.663324568
5367	8.663295055
5368	8.663259417
5369	8.663230932
5370	8.663200045
5371	8.663173637
5372	8.66315595
5373	8.663126651
5374	8.66310178
5375	8.663072182
5376	8.663047586
5377	8.663018041
5378	8.662994238
5379	8.66297481
5380	8.66294883
5381	8.662917937
5382	8.66289546
5383	8.66287015
5384	8.662845691
5385	8.662825355
5386	8.66280413
5387	8.662769457
5388	8.662749063
5389	8.662724822
5390	8.662690302
5391	8.662665066
5392	8.662647691
5393	8.662618185
5394	8.662596017
5395	8.662569031
5396	8.662534617
5397	8.662509765
5398	8.662490165
5399	8.662468594
5400	8.662448682
5401	8.662425694
5402	8.662393307
5403	8.662376299
5404	8.662354738
5405	8.662311275
5406	8.662285083
5407	8.662264226
5408	8.662237375
5409	8.662208593
5410	8.66217965
5411	8.662151886
5412	8.662126478
5413	8.662094917
5414	8.662072996
5415	8.662045682
5416	8.662011437
5417	8.661982434
5418	8.661957797
5419	8.661934282
5420	8.661908109
5421	8.661881996
5422	8.661853916
5423	8.66183061
5424	8.661806757
5425	8.661788386
5426	8.661763251
5427	8.661731943
5428	8.661700723
5429	8.661673857
5430	8.661651389
5431	8.661623423
5432	8.661600592
5433	8.661569319
5434	8.661535898
5435	8.661507005
5436	8.661483551
5437	8.661446321
5438	8.66141514
5439	8.66138955
5440	8.661359542
5441	8.661315852
5442	8.661292954
5443	8.661264174
5444	8.661229014
5445	8.661202813
5446	8.66118782
5447	8.66115321
5448	8.661110513
5449	8.66108109
5450	8.661051705
5451	8.661021958
5452	8.660991001
5453	8.660966139
5454	8.660932964
5455	8.660910282
5456	8.660889592
5457	8.660861462
5458	8.660835924
5459	8.660808475
5460	8.660785156
5461	8.660752224
5462	8.66072773
5463	8.660705481
5464	8.660686842
5465	8.660656706
5466	8.660634988
5467	8.660601874
5468	8.660573709
5469	8.660540132
5470	8.660513574
5471	8.660481492
5472	8.66045255
5473	8.660426696
5474	8.660391151
5475	8.660353979
5476	8.660323909
5477	8.660296022
5478	8.660268761
5479	8.660238797
5480	8.660209912
5481	8.660190579
5482	8.660162975
5483	8.660138095
5484	8.660117874
5485	8.660085926
5486	8.660060926
5487	8.660030155
5488	8.660006736
5489	8.659978026
5490	8.659949497
5491	8.659916535
5492	8.659896941
5493	8.659869475
5494	8.659842744
5495	8.659816526
5496	8.659791917
5497	8.659758576
5498	8.65973603
5499	8.659709667
5500	8.659683014
5501	8.659653216
5502	8.659630124
5503	8.659602426
5504	8.659575984
5505	8.6595532
5506	8.659525727
5507	8.659501721
5508	8.659474193
5509	8.659444502
5510	8.659422966
5511	8.659393334
5512	8.659373005
5513	8.659349518
5514	8.659322143
5515	8.659301207
5516	8.659272839
5517	8.659246858
5518	8.659219079
5519	8.659184436
5520	8.659162151
5521	8.659131743
5522	8.659105961
5523	8.659073118
5524	8.659038346
5525	8.659014526
5526	8.658992435
5527	8.658972101
5528	8.65894516
5529	8.658915958
5530	8.658893033
5531	8.658867357
5532	8.658838072
5533	8.65880796
5534	8.658772639
5535	8.658753211
5536	8.658728248
5537	8.658698475
5538	8.658671207
5539	8.658642329
5540	8.658615902
5541	8.658592572
5542	8.658579525
5543	8.65855692
5544	8.658531022
5545	8.658511022
5546	8.658483706
5547	8.658463554
5548	8.658428017
5549	8.658395765
5550	8.65836098
5551	8.658332438
5552	8.658303667
5553	8.658278605
5554	8.658237013
5555	8.658216563
5556	8.658192856
5557	8.65816394
5558	8.65813188
5559	8.658099423
5560	8.658069144
5561	8.658044402
5562	8.658016777
5563	8.657994051
5564	8.657956581
5565	8.657926616
5566	8.65790741
5567	8.657883815
5568	8.657856674
5569	8.657823597
5570	8.657786064
5571	8.657755549
5572	8.657729917
5573	8.657703092
5574	8.657669204
5575	8.657644244
5576	8.657613224
5577	8.65758955
5578	8.657562028
5579	8.657537022
5580	8.65751435
5581	8.657486307
5582	8.657457855
5583	8.657419123
5584	8.65739234
5585	8.657362486
5586	8.657337725
5587	8.657319861
5588	8.657292198
5589	8.657266783
5590	8.65724096
5591	8.657210037
5592	8.657185029
5593	8.657161244
5594	8.657130265
5595	8.657107135
5596	8.657085211
5597	8.657052391
5598	8.657031086
5599	8.65701049
5600	8.656976605
5601	8.656949518
5602	8.656914178
5603	8.656893028
5604	8.656869484
5605	8.65684333
5606	8.656819459
5607	8.656784956
5608	8.656756829
5609	8.656733812
5610	8.656710432
5611	8.65667904
5612	8.656652543
5613	8.65662586
5614	8.656594001
5615	8.656565155
5616	8.656537707
5617	8.656506684
5618	8.656480629
5619	8.656442168
5620	8.656414189
5621	8.65638776
5622	8.656361032
5623	8.656330046
5624	8.656304554
5625	8.656284458
5626	8.656258712
5627	8.656238476
5628	8.656199495
5629	8.656169086
5630	8.656146084
5631	8.656126498
5632	8.656100813
5633	8.656077957
5634	8.656050113
5635	8.656028048
5636	8.655999462
5637	8.655969323
5638	8.655933643
5639	8.655909052
5640	8.655887482
5641	8.6558574
5642	8.655832052
5643	8.65580985
5644	8.655781034
5645	8.655761155
5646	8.65572496
5647	8.655695038
5648	8.655671801
5649	8.655637833
5650	8.655617323
5651	8.655592586
5652	8.655565644
5653	8.655542045
5654	8.655521553
5655	8.655485434
5656	8.655464375
5657	8.655434552
5658	8.655402924
5659	8.655374559
5660	8.655350733
5661	8.655321927
5662	8.655300875
5663	8.655277003
5664	8.655249265
5665	8.655218769
5666	8.655183532
5667	8.655150583
5668	8.655120361
5669	8.655095
5670	8.655067646
5671	8.65504202
5672	8.655015224
5673	8.654987834
5674	8.654967102
5675	8.65492812
5676	8.654905707
5677	8.654881034
5678	8.654855387
5679	8.654832575
5680	8.654808081
5681	8.654778409
5682	8.654752309
5683	8.654717054
5684	8.654699457
5685	8.654674201
5686	8.654638047
5687	8.654618158
5688	8.654589644
5689	8.654556525
5690	8.654530047
5691	8.654498155
5692	8.65447253
5693	8.654452244
5694	8.654429134
5695	8.654408182
5696	8.654373979
5697	8.654341054
5698	8.654319831
5699	8.654288852
5700	8.654269179
5701	8.654251876
5702	8.654228823
5703	8.654200289
5704	8.654170593
5705	8.654143447
5706	8.65412377
5707	8.654093733
5708	8.654059304
5709	8.654028711
5710	8.654001954
5711	8.653970685
5712	8.653945206
5713	8.653915775
5714	8.653890871
5715	8.653867564
5716	8.653839741
5717	8.653817093
5718	8.653794385
5719	8.653770279
5720	8.653748095
5721	8.653721558
5722	8.653694272
5723	8.65366584
5724	8.653647336
5725	8.653617646
5726	8.653595395
5727	8.653570771
5728	8.65354206
5729	8.653510827
5730	8.653476279
5731	8.65344939
5732	8.653429407
5733	8.653408616
5734	8.653382837
5735	8.653352243
5736	8.653325194
5737	8.653296599
5738	8.653269622
5739	8.653239117
5740	8.65321988
5741	8.6531942
5742	8.653169295
5743	8.653148293
5744	8.653116385
5745	8.653082199
5746	8.653064301
5747	8.653043182
5748	8.653022325
5749	8.652989388
5750	8.652961128
5751	8.652930933
5752	8.652901437
5753	8.652872981
5754	8.652848075
5755	8.652826361
5756	8.652794341
5757	8.652767462
5758	8.652743217
5759	8.652722273
5760	8.652694005
5761	8.652667093
5762	8.652645912
5763	8.652621591
5764	8.65259794
5765	8.65256691
5766	8.652536538
5767	8.652503447
5768	8.652472296
5769	8.652448656
5770	8.652418361
5771	8.652392584
5772	8.652361387
5773	8.652328165
5774	8.652298017
5775	8.652279126
5776	8.652256149
5777	8.652229856
5778	8.652202398
5779	8.652177102
5780	8.652151823
5781	8.652126898
5782	8.652098183
5783	8.652076366
5784	8.652055421
5785	8.652027414
5786	8.652001462
5787	8.651975311
5788	8.651945583
5789	8.651914692
5790	8.651886994
5791	8.651863602
5792	8.651840466
5793	8.651825078
5794	8.651797714
5795	8.651773748
5796	8.651745542
5797	8.651722255
5798	8.651697982
5799	8.651679521
5800	8.651651826
5801	8.651629574
5802	8.651605222
5803	8.651572953
5804	8.65154114
5805	8.651521607
5806	8.651499571
5807	8.651475825
5808	8.651454293
5809	8.651432453
5810	8.651392012
5811	8.651355442
5812	8.651335791
5813	8.65130547
5814	8.651273808
5815	8.651246082
5816	8.651217991
5817	8.651192859
5818	8.651151096
5819	8.651125776
5820	8.651094465
5821	8.651068085
5822	8.651035996
5823	8.651004833
5824	8.650970178
5825	8.650943669
5826	8.65091134
5827	8.650885785
5828	8.650854241
5829	8.650829579
5830	8.650808673
5831	8.65077734
5832	8.650747889
5833	8.650719344
5834	8.650679409
5835	8.650654689
5836	8.650628271
5837	8.650594975
5838	8.650569928
5839	8.650542339
5840	8.650523171
5841	8.650499627
5842	8.650470773
5843	8.650444044
5844	8.650412745
5845	8.650375141
5846	8.65033596
5847	8.650313373
5848	8.650282297
5849	8.650252306
5850	8.650230901
5851	8.65020053
5852	8.650180589
5853	8.650153088
5854	8.650122513
5855	8.65010046
5856	8.650070032
5857	8.650041394
5858	8.65001185
5859	8.64999603
5860	8.649956837
5861	8.649935328
5862	8.649905259
5863	8.649867006
5864	8.649839517
5865	8.649819152
5866	8.649792711
5867	8.649773031
5868	8.649746486
5869	8.649725772
5870	8.649692517
5871	8.649676306
5872	8.649647981
5873	8.649619575
5874	8.649587428
5875	8.649567791
5876	8.649545181
5877	8.649509734
5878	8.649484195
5879	8.649456781
5880	8.649433471
5881	8.649411419
5882	8.649387437
5883	8.649361674
5884	8.649332553
5885	8.649298518
5886	8.649269113
5887	8.649241492
5888	8.649218613
5889	8.649203735
5890	8.649177728
5891	8.649134385
5892	8.649100879
5893	8.64907877
5894	8.649048227
5895	8.649025159
5896	8.64899857
5897	8.648965162
5898	8.648937403
5899	8.648909872
5900	8.648881
5901	8.648849304
5902	8.648827987
5903	8.648803142
5904	8.648777913
5905	8.648750768
5906	8.648722111
5907	8.648697311
5908	8.648667994
5909	8.648639483
5910	8.648609047
5911	8.64858166
5912	8.648552817
5913	8.648522817
5914	8.648502829
5915	8.648469524
5916	8.64844289
5917	8.648415027
5918	8.648390247
5919	8.648371607
5920	8.64835104
5921	8.648327578
5922	8.648299339
5923	8.648267154
5924	8.648244174
5925	8.648216338
5926	8.64819069
5927	8.648169112
5928	8.648148004
5929	8.648119293
5930	8.648097221
5931	8.648073816
5932	8.648044165
5933	8.648015232
5934	8.647987755
5935	8.647962904
5936	8.64792072
5937	8.647893622
5938	8.647863617
5939	8.647839424
5940	8.647807924
5941	8.647785602
5942	8.6477606
5943	8.647730221
5944	8.647700427
5945	8.64767841
5946	8.647649178
5947	8.647622167
5948	8.647594354
5949	8.647564327
5950	8.64753774
5951	8.647512359
5952	8.647482054
5953	8.647455497
5954	8.647431952
5955	8.647409684
5956	8.647379387
5957	8.647352852
5958	8.647330893
5959	8.647301607
5960	8.647273422
5961	8.647240619
5962	8.647213155
5963	8.647183452
5964	8.647162108
5965	8.647142923
5966	8.647114718
5967	8.647074595
5968	8.647052471
5969	8.647024173
5970	8.647006426
5971	8.646985
5972	8.646965398
5973	8.646934964
5974	8.646914673
5975	8.646888516
5976	8.646867509
5977	8.64683499
5978	8.646807959
5979	8.646786649
5980	8.646759345
5981	8.646732144
5982	8.646700019
5983	8.646679955
5984	8.646655419
5985	8.64662897
5986	8.646585165
5987	8.646562876
5988	8.64654983
5989	8.646528193
5990	8.646499184
5991	8.646473093
5992	8.646447294
5993	8.646418101
5994	8.646392359
5995	8.646360707
5996	8.646340843
5997	8.646319945
5998	8.646297581
5999	8.646273208
6000	8.646243921
6001	8.646200502
6002	8.646172768
6003	8.646147693
6004	8.646123778
6005	8.646097446
6006	8.646070232
6007	8.646049931
6008	8.646029219
6009	8.646003564
6010	8.64597917
6011	8.645947936
6012	8.645928776
6013	8.64590544
6014	8.645874385
6015	8.645851202
6016	8.645826056
6017	8.645801713
6018	8.645777918
6019	8.645747909
6020	8.645729334
6021	8.645702802
6022	8.645678458
6023	8.64565371
6024	8.64562561
6025	8.645603397
6026	8.645585026
6027	8.645560882
6028	8.64553787
6029	8.645515987
6030	8.645486743
6031	8.645443402
6032	8.645410476
6033	8.645381002
6034	8.645341985
6035	8.645314694
6036	8.645284108
6037	8.645263838
6038	8.645235005
6039	8.645203884
6040	8.645178624
6041	8.645149327
6042	8.645120379
6043	8.64509994
6044	8.645072075
6045	8.645053664
6046	8.645031707
6047	8.645008748
6048	8.644982922
6049	8.644951393
6050	8.644930407
6051	8.644901305
6052	8.644884552
6053	8.644860914
6054	8.644833254
6055	8.644810611
6056	8.644774377
6057	8.644752869
6058	8.644723877
6059	8.644697444
6060	8.644675845
6061	8.644648459
6062	8.644615397
6063	8.644588873
6064	8.644567292
6065	8.644536222
6066	8.644499591
6067	8.644480194
6068	8.644461909
6069	8.644436971
6070	8.644418014
6071	8.644391021
6072	8.644365335
6073	8.644338071
6074	8.644312759
6075	8.644286351
6076	8.644260741
6077	8.644237786
6078	8.644210229
6079	8.64418406
6080	8.644151671
6081	8.644130073
6082	8.644101455
6083	8.644071257
6084	8.644042768
6085	8.644012691
6086	8.643992679
6087	8.643969498
6088	8.643943234
6089	8.643915647
6090	8.643892343
6091	8.643863148
6092	8.643840833
6093	8.643815622
6094	8.643786833
6095	8.643759916
6096	8.643739259
6097	8.643709318
6098	8.643679699
6099	8.643646666
6100	8.64361882
6101	8.643595566
6102	8.643575519
6103	8.643548926
6104	8.64352844
6105	8.643506146
6106	8.643489442
6107	8.643471511
6108	8.643449542
6109	8.643421282
6110	8.643396164
6111	8.643373014
6112	8.643346232
6113	8.643329569
6114	8.643302963
6115	8.643278818
6116	8.643245898
6117	8.643215684
6118	8.643189445
6119	8.643175314
6120	8.643148191
6121	8.64312844
6122	8.643109388
6123	8.643087223
6124	8.64306218
6125	8.643032418
6126	8.643014844
6127	8.642992211
6128	8.642965387
6129	8.642937332
6130	8.642910655
6131	8.642887662
6132	8.642853764
6133	8.642826788
6134	8.642802908
6135	8.642770948
6136	8.642739177
6137	8.642711895
6138	8.642681797
6139	8.642659875
6140	8.642631505
6141	8.642605096
6142	8.6425759
6143	8.642554553
6144	8.64252841
6145	8.642496278
6146	8.642471184
6147	8.642451637
6148	8.642426724
6149	8.642403732
6150	8.642391436
6151	8.642362744
6152	8.642335606
6153	8.642310596
6154	8.64227589
6155	8.642253127
6156	8.642232015
6157	8.642201091
6158	8.642167666
6159	8.642146745
6160	8.642121219
6161	8.642104002
6162	8.642079611
6163	8.642055213
6164	8.642033465
6165	8.641998118
6166	8.641970742
6167	8.641936165
6168	8.641901347
6169	8.641868984
6170	8.641835505
6171	8.641816419
6172	8.641788449
6173	8.641755473
6174	8.641727915
6175	8.641713262
6176	8.64169033
6177	8.641666729
6178	8.64164308
6179	8.641612238
6180	8.641587834
6181	8.641545924
6182	8.641518684
6183	8.641488412
6184	8.641460324
6185	8.641442834
6186	8.641418511
6187	8.641381662
6188	8.641352917
6189	8.641326181
6190	8.641297679
6191	8.641270585
6192	8.641237369
6193	8.64120995
6194	8.641182588
6195	8.641152599
6196	8.641127552
6197	8.641104532
6198	8.641077383
6199	8.641048287
6200	8.641017437
6201	8.640988813
6202	8.640966866
6203	8.640939616
6204	8.640913443
6205	8.640891395
6206	8.640858206
6207	8.640833511
6208	8.640813338
6209	8.640785932
6210	8.640764811
6211	8.640735916
6212	8.64070429
6213	8.640686153
6214	8.640662633
6215	8.640629816
6216	8.640603918
6217	8.640580136
6218	8.640560572
6219	8.640528488
6220	8.640512374
6221	8.640477643
6222	8.64044511
6223	8.640416712
6224	8.640392953
6225	8.640361572
6226	8.640336701
6227	8.640297452
6228	8.640272357
6229	8.640244613
6230	8.640219118
6231	8.640202554
6232	8.640176504
6233	8.64014828
6234	8.640128939
6235	8.640105173
6236	8.640084479
6237	8.640048997
6238	8.640025445
6239	8.640005446
6240	8.639978744
6241	8.639962703
6242	8.639938565
6243	8.639912487
6244	8.639884756
6245	8.639844154
6246	8.639812563
6247	8.639783579
6248	8.63975767
6249	8.639731988
6250	8.639705504
6251	8.639681221
6252	8.639656041
6253	8.639635365
6254	8.639601142
6255	8.639564744
6256	8.639533049
6257	8.639504605
6258	8.639480988
6259	8.639444429
6260	8.639422402
6261	8.639395937
6262	8.639357523
6263	8.639332929
6264	8.639304316
6265	8.639271119
6266	8.639246314
6267	8.639220259
6268	8.639195453
6269	8.639175836
6270	8.639149036
6271	8.639131465
6272	8.639100321
6273	8.639080005
6274	8.639053323
6275	8.639028687
6276	8.638999296
6277	8.638971954
6278	8.63894962
6279	8.63891935
6280	8.638898265
6281	8.638865246
6282	8.638839353
6283	8.638810789
6284	8.638780109
6285	8.638749177
6286	8.638718309
6287	8.638682979
6288	8.638653906
6289	8.638623251
6290	8.638589722
6291	8.638564551
6292	8.638546336
6293	8.638513947
6294	8.638498957
6295	8.638477974
6296	8.638445887
6297	8.638423006
6298	8.638394618
6299	8.638363456
6300	8.638336905
6301	8.638300729
6302	8.638276488
6303	8.63824139
6304	8.638220172
6305	8.638193653
6306	8.638162642
6307	8.638129259
6308	8.638105551
6309	8.638078285
6310	8.638053686
6311	8.638031731
6312	8.638008945
6313	8.637983815
6314	8.63796166
6315	8.637929894
6316	8.637902792
6317	8.637880778
6318	8.637850974
6319	8.637822529
6320	8.637792969
6321	8.637778081
6322	8.637743849
6323	8.637721904
6324	8.637699836
6325	8.637674223
6326	8.637651628
6327	8.637620968
